org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
Org line A2,POLAND,Piotr,se,A2_5,Accepted,Medium,PROD320,2012-05-21 14:00:16+00:00,Wait,1-747689792
Org line C,France,Cyril,fr,E_6,Accepted,High,PROD612,2012-05-21 12:37:35+00:00,In Progress,1-747770943
Org line C,France,Louis,fr,V3_3,Accepted,Medium,PROD612,2012-05-21 17:14:31+00:00,In Progress,1-748028911
Org line C,France,Louis,fr,V3_3,Accepted,Medium,PROD612,2012-05-21 17:20:58+00:00,In Progress,1-748028911
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-05-22 10:39:28+00:00,Assigned,1-748341571
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,High,PROD236,2012-05-22 12:15:17+00:00,Wait,1-748341571
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-22 12:24:05+00:00,Assigned,1-748341709
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-22 12:24:30+00:00,Wait,1-748341709
Org line A2,United Kingdom,Rosemary,gb,A2_1,Accepted,High,PROD236,2012-05-22 10:58:58+00:00,In Progress,1-748373500
Org line A2,United Kingdom,Rosemary,gb,A2_1,Accepted,High,PROD236,2012-05-22 11:01:20+00:00,Wait,1-748373500
Org line V2,Sweden,Björn,se,,Accepted,Medium,PROD449,2012-05-22 12:01:04+00:00,In Progress,1-748414511
Org line A2,China,Fiona,cn,D_1,Accepted,Medium,PROD607,2012-05-22 12:19:48+00:00,In Progress,1-748432219
Org line G3,POLAND,Ewa,us,,Accepted,High,PROD98,2012-05-22 11:57:53+00:00,In Progress,1-748438405
Org line G3,POLAND,Ewa,us,,Completed,High,PROD98,2012-05-22 12:03:02+00:00,Closed,1-748438405
Org line C,Sweden,Christer,se,C_6,Accepted,Medium,PROD805,2012-05-22 14:14:43+00:00,In Progress,1-748531941
Org line C,Sweden,Christer,se,C_6,Accepted,Medium,PROD805,2012-05-22 14:28:09+00:00,Assigned,1-748531941
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD818,2012-05-22 17:14:50+00:00,In Progress,1-748720121
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD818,2012-06-12 17:10:26+00:00,Awaiting Assignment,1-748720121
Org line C,Sweden,Tarun,in,E_10,Accepted,High,PROD154,2012-05-22 18:13:25+00:00,In Progress,1-748764090
Org line A2,Sweden,Dusan,se,A2_3,Accepted,Major,PROD617,2012-05-22 19:11:09+00:00,In Progress,1-748801231
Org line G4,Sweden,Katarina,se,,Accepted,High,PROD374,2012-05-22 23:17:41+00:00,In Progress,1-748843986
Org line G4,Sweden,Katarina,se,,Accepted,High,PROD374,2012-06-11 15:27:51+00:00,Assigned,1-748843986
Org line G4,Sweden,Peter,se,,Accepted,Medium,PROD502,2012-05-23 09:35:04+00:00,In Progress,1-748947671
Org line G4,Sweden,Peter,se,,Accepted,Medium,PROD502,2012-05-23 09:38:01+00:00,Assigned,1-748947671
Org line G4,Sweden,Christer,se,,Accepted,Medium,PROD412,2012-05-23 11:49:33+00:00,In Progress,1-749042472
Org line A2,United Kingdom,Andrew,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 18:26:49+00:00,In Progress,1-749053411
Org line C,Sweden,Christer,se,C_6,Accepted,Major,PROD805,2012-05-23 13:47:18+00:00,In Progress,1-749112097
Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-05-23 12:31:52+00:00,In Progress,1-749119026
Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-05-23 12:39:28+00:00,Awaiting Assignment,1-749119026
Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-23 13:37:16+00:00,Awaiting Assignment,1-749119026
Org line C,Sweden,Christian,se,C_6,Accepted,High,PROD802,2012-05-23 16:52:44+00:00,In Progress,1-749119026
Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-23 17:31:52+00:00,Awaiting Assignment,1-749119026
Org line A2,Sweden,Hongming,se,A2_4,Accepted,Medium,PROD67,2012-05-23 14:51:33+00:00,In Progress,1-749162875
Org line A2,Sweden,Hongming,se,A2_4,Accepted,Medium,PROD67,2012-05-23 14:56:14+00:00,Assigned,1-749162875
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 14:41:45+00:00,In Progress,1-749184198
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 15:31:00+00:00,Wait,1-749184198
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 15:30:51+00:00,In Progress,1-749184744
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 15:31:07+00:00,Wait,1-749184744
Org line A2,Brazil,Henrique,br,A2_2,Accepted,Medium,PROD134,2012-05-23 15:20:24+00:00,In Progress,1-749184751
Org line A2,Brazil,Henrique,br,A2_2,Queued,Medium,PROD134,2012-05-28 21:21:25+00:00,Awaiting Assignment,1-749184751
Org line A2,Brazil,Flavio,br,A2_2,Accepted,Medium,PROD134,2012-05-30 14:29:30+00:00,Assigned,1-749184751
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 17:02:51+00:00,In Progress,1-749184839
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 17:05:35+00:00,Assigned,1-749184839
Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-23 16:37:53+00:00,In Progress,1-749285083
Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-23 16:43:46+00:00,In Progress,1-749285250
Org line G4,Sweden,Christoffer,se,,Accepted,Low,PROD412,2012-05-23 16:48:42+00:00,In Progress,1-749285407
Org line G4,Sweden,Erik,se,,Accepted,Medium,PROD343,2012-05-23 17:04:39+00:00,In Progress,1-749290225
Org line G4,Sweden,Erik,se,,Accepted,Medium,PROD343,2012-06-04 12:50:28+00:00,In Progress,1-749290225
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD589,2012-05-23 17:15:50+00:00,Wait,1-749306975
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD521,2012-05-24 09:06:53+00:00,In Progress,1-749307260
Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 17:59:36+00:00,In Progress,1-749313527
Org line A2,United Kingdom,Timothy,gb,A2_1,Accepted,Medium,PROD236,2012-05-23 18:07:31+00:00,Wait,1-749313527
Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD350,2012-05-23 20:18:20+00:00,In Progress,1-749375951
Org line A2,Sweden,Britt,se,A2_1,Accepted,Medium,PROD350,2012-05-23 20:25:02+00:00,Wait,1-749375951
Org line A2,USA,Joakim,us,A2_4,Accepted,Low,PROD546,2012-05-23 23:20:14+00:00,Wait,1-749402183
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD557,2012-05-24 09:24:10+00:00,In Progress,1-749527522
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD557,2012-05-24 10:04:54+00:00,Wait,1-749527522
Org line A2,POLAND,Piotr,pl,A2_2,Accepted,Medium,PROD442,2012-05-24 09:42:00+00:00,Assigned,1-749550065
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD521,2012-05-24 10:04:10+00:00,In Progress,1-749572004
Org line A2,Sweden,Saki,us,A2_4,Accepted,Low,PROD521,2012-05-24 10:12:23+00:00,Wait,1-749572004
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-24 11:31:30+00:00,In Progress,1-749614245
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-24 11:38:26+00:00,Assigned,1-749614245
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Medium,PROD236,2012-05-24 13:24:35+00:00,Wait,1-749657781
Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-05-24 15:59:07+00:00,In Progress,1-749730150
Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-05-28 10:02:06+00:00,Wait,1-749730150
Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-06-05 13:21:29+00:00,In Progress,1-749730150
Org line C,Sweden,Pankaj,in,E_10,Accepted,Medium,PROD802,2012-06-11 09:17:57+00:00,Wait,1-749730150
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-05-24 15:59:11+00:00,In Progress,1-749747547
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-05-24 16:00:55+00:00,Closed,1-749747547
Org line C,INDIA,Anup,in,E_8,Accepted,Medium,PROD597,2012-05-24 15:24:01+00:00,In Progress,1-749760823
Org line C,France,Jonathan,fr,E_6,Accepted,Low,PROD525,2012-05-24 16:53:41+00:00,In Progress,1-749821849
Org line A2,Belgium,Marc,be,A2_4,Accepted,Medium,PROD41,2012-05-24 15:53:02+00:00,In Progress,1-749840934
Org line A2,Belgium,Marc,be,A2_4,Queued,Medium,PROD41,2012-05-24 15:55:45+00:00,Awaiting Assignment,1-749840934
Org line A2,Belgium,Marc,be,A2_4,Accepted,Medium,PROD41,2012-05-30 18:16:10+00:00,In Progress,1-749840934
Org line C,Sweden,Praveen,se,E_10,Accepted,Medium,PROD802,2012-05-24 16:24:36+00:00,In Progress,1-749851721
Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD802,2012-05-24 16:27:03+00:00,Awaiting Assignment,1-749851721
Org line C,Sweden,Raja,se,E_10,Accepted,Medium,PROD802,2012-05-24 16:51:21+00:00,In Progress,1-749851721
Org line C,Sweden,Martin,se,C_6,Queued,Medium,PROD802,2012-05-24 16:52:40+00:00,Awaiting Assignment,1-749851721
Org line C,Sweden,Steve,se,C_6,Queued,Medium,PROD802,2012-05-25 09:41:22+00:00,Awaiting Assignment,1-749851721
Org line C,Sweden,Lennart,se,C_6,Accepted,Medium,PROD802,2012-05-25 09:44:38+00:00,In Progress,1-749851721
Org line C,Sweden,Lennart,se,C_6,Accepted,Medium,PROD802,2012-05-28 11:40:54+00:00,Wait,1-749851721
Org line A2,Sweden,Agneta,se,A2_3,Accepted,Low,PROD530,2012-05-24 17:32:26+00:00,In Progress,1-749871888
Org line A2,POLAND,Janusz,pl,A2_1,Accepted,Medium,PROD756,2012-05-24 17:36:03+00:00,In Progress,1-749886936
Org line B,INDIA,Murali,in,E_10,Accepted,High,PROD209,2012-05-24 19:11:46+00:00,In Progress,1-749931426
Org line C,Belgium,Astrid,be,V3_2,Accepted,Low,PROD424,2012-05-24 18:10:33+00:00,In Progress,1-749938024
Org line C,Belgium,Astrid,be,V3_2,Accepted,Low,PROD424,2012-05-24 18:14:10+00:00,Wait,1-749938024
Org line C,INDIA,Shamna,in,E_4,Accepted,Medium,PROD436,2012-05-25 05:28:10+00:00,In Progress,1-750007716
Org line C,INDIA,Shamna,in,E_4,Queued,Medium,PROD436,2012-05-25 05:31:39+00:00,Awaiting Assignment,1-750007716
Org line C,INDIA,Avronil,in,E_4,Accepted,Medium,PROD436,2012-05-25 06:19:44+00:00,In Progress,1-750007716
Org line C,INDIA,Avronil,in,E_4,Accepted,Medium,PROD436,2012-05-25 06:21:11+00:00,Wait,1-750007716
Org line C,Sweden,Praveen,se,E_10,Accepted,Medium,PROD802,2012-05-25 09:55:16+00:00,In Progress,1-750090643
Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD802,2012-05-25 10:24:06+00:00,Awaiting Assignment,1-750090643
Org line C,Sweden,Arun,se,E_10,Accepted,Medium,PROD802,2012-05-30 14:24:24+00:00,In Progress,1-750090643
Org line C,Sweden,Martin,se,C_6,Queued,Medium,PROD802,2012-05-30 14:26:25+00:00,Awaiting Assignment,1-750090643
Org line C,France,Aurelien,se,C_6,Accepted,Medium,PROD802,2012-05-30 15:16:44+00:00,In Progress,1-750090643
Org line C,France,Aurelien,se,C_6,Accepted,Medium,PROD802,2012-05-31 14:55:33+00:00,Wait,1-750090643
Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD424,2012-05-25 10:04:05+00:00,In Progress,1-750106623
Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD424,2012-05-25 10:14:23+00:00,Awaiting Assignment,1-750106623
Org line C,Sweden,Kenneth,se,C_6,Accepted,Medium,PROD424,2012-05-30 08:48:13+00:00,In Progress,1-750106623
Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD424,2012-06-07 14:14:29+00:00,Assigned,1-750106623
Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD424,2012-06-07 14:22:30+00:00,In Progress,1-750106623
Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:32:26+00:00,In Progress,1-750161066
Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:42:34+00:00,Assigned,1-750161066
Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:33:16+00:00,In Progress,1-750161245
Org line V2,Sweden,Åsa,se,,Accepted,Medium,PROD615,2012-05-25 10:35:21+00:00,Assigned,1-750161245
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-25 11:02:09+00:00,In Progress,1-750179984
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-28 10:49:12+00:00,Assigned,1-750179984
Org line G4,Sweden,Ingela,se,,Accepted,Low,PROD406,2012-05-25 11:44:47+00:00,In Progress,1-750196720
Org line A2,INDIA,Pramod,us,A2_4,Accepted,Low,PROD552,2012-05-25 11:59:41+00:00,Wait,1-750209134
Org line A2,INDIA,Pramod,us,A2_4,Accepted,Medium,PROD552,2012-05-25 12:05:54+00:00,Wait,1-750209298
Org line C,POLAND,Marcin,pl,C_6,Accepted,High,PROD452,2012-05-25 12:51:00+00:00,In Progress,1-750239221
Org line G4,Sweden,Lars-Göran,se,,Accepted,Low,PROD374,2012-05-25 14:40:59+00:00,In Progress,1-750255303
Org line C,Sweden,Christoffer,se,V3_2,Accepted,Low,PROD412,2012-05-25 15:26:13+00:00,In Progress,1-750293610
Org line C,INDIA,Mohsin,in,E_5,Queued,High,PROD745,2012-05-25 16:25:26+00:00,Awaiting Assignment,1-750411941
Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 08:59:19+00:00,In Progress,1-750411941
Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 09:05:43+00:00,Wait,1-750411941
Org line C,Belgium,Peter,in,E_1,Queued,High,PROD745,2012-05-28 10:48:40+00:00,Awaiting Assignment,1-750411941
Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 10:49:42+00:00,In Progress,1-750411941
Org line C,INDIA,Mohsin,in,E_5,Accepted,High,PROD745,2012-05-28 10:51:18+00:00,Wait,1-750411941
Org line D,Belgium,Wim,us,D_2,Accepted,Medium,PROD618,2012-05-25 17:02:19+00:00,In Progress,1-750437951
Org line D,Belgium,Wim,us,D_2,Queued,Medium,PROD618,2012-05-25 17:14:45+00:00,Awaiting Assignment,1-750437951
Org line C,France,Celine,fr,V3_3,Accepted,Medium,PROD374,2012-05-25 19:08:45+00:00,In Progress,1-750473129
Org line C,Sweden,Praveen,se,E_10,Accepted,High,PROD802,2012-05-25 21:13:47+00:00,In Progress,1-750499270
Org line C,Sweden,Praveen,se,E_10,Queued,High,PROD802,2012-05-25 21:29:08+00:00,Awaiting Assignment,1-750499270
Org line C,Sweden,Kreeti,se,E_10,Accepted,High,PROD802,2012-05-25 21:31:45+00:00,In Progress,1-750499270
Org line C,Sweden,Sandeep,se,E_10,Accepted,High,PROD802,2012-05-25 22:26:11+00:00,Assigned,1-750499270
Org line C,Sweden,Sandeep,se,E_10,Accepted,High,PROD802,2012-05-26 02:08:51+00:00,Wait,1-750499270
Org line C,Sweden,Sandeep,se,E_10,Accepted,High,PROD802,2012-05-30 02:34:16+00:00,In Progress,1-750499270
Org line C,Sweden,Martin,se,C_6,Queued,High,PROD802,2012-05-30 02:34:58+00:00,Awaiting Assignment,1-750499270
Org line C,Sweden,Martin,se,C_6,Accepted,High,PROD802,2012-05-30 09:14:05+00:00,In Progress,1-750499270
Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD745,2012-05-28 10:46:21+00:00,In Progress,1-750717620
Org line C,Belgium,Peter,be,E_5,Accepted,Medium,PROD745,2012-05-28 10:47:09+00:00,In Progress,1-750717620
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD745,2012-05-28 10:53:42+00:00,Awaiting Assignment,1-750717620
Org line C,Sweden,Kell,be,E_1,Accepted,Medium,PROD745,2012-05-29 14:01:53+00:00,Assigned,1-750717620
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Low,PROD236,2012-05-28 11:35:48+00:00,Wait,1-750823791
Org line C,Sweden,Lars-Ove,us,E_4,Accepted,Medium,PROD815,2012-05-28 11:01:38+00:00,In Progress,1-750838075
Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-28 17:14:06+00:00,In Progress,1-751087171
Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-28 17:18:07+00:00,Wait,1-751087171
Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-31 18:09:28+00:00,In Progress,1-751087171
Org line C,Sweden,Ranveer,in,E_10,Accepted,Low,PROD805,2012-05-31 18:21:33+00:00,Wait,1-751087171
Org line C,Sweden,Habib,us,E_4,Accepted,Major,PROD348,2012-05-28 19:49:10+00:00,In Progress,1-751140095
Org line C,Sweden,Habib,us,E_4,Accepted,Major,PROD348,2012-05-29 11:12:26+00:00,Assigned,1-751140095
Org line C,Sweden,Johnny,se,E_2,Accepted,High,PROD328,2012-05-29 08:44:03+00:00,In Progress,1-751197742
Org line C,Sweden,Rolf,se,E_3,Accepted,Medium,PROD714,2012-05-29 10:05:58+00:00,In Progress,1-751277838
Org line A2,China,Yu,cn,A2_2,Accepted,Low,PROD753,2012-05-29 11:58:59+00:00,In Progress,1-751447190
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 12:43:07+00:00,In Progress,1-751457471
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 12:43:23+00:00,Assigned,1-751457471
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 14:05:01+00:00,In Progress,1-751461582
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 14:13:43+00:00,In Progress,1-751461582
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-29 14:15:11+00:00,Assigned,1-751461582
Org line A2,Sweden,Tomas,cn,A2_2,Accepted,Low,PROD753,2012-05-29 13:48:35+00:00,In Progress,1-751492205
Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 15:28:01+00:00,Wait,1-751548681
Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 15:28:15+00:00,In Progress,1-751548681
Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 15:28:48+00:00,In Progress,1-751548681
Org line A2,POLAND,Tomasz,fr,A2_2,Accepted,Medium,PROD698,2012-05-29 16:07:32+00:00,Wait,1-751548681
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Low,PROD236,2012-05-29 15:42:20+00:00,Wait,1-751568641
Org line G4,Sweden,Charlotta,se,,Accepted,Low,PROD412,2012-05-29 16:48:03+00:00,In Progress,1-751683081
Org line G4,Sweden,Charlotta,se,,Accepted,Low,PROD412,2012-05-29 16:49:44+00:00,Assigned,1-751683081
Org line A2,POLAND,Anna,fr,A2_2,Accepted,Medium,PROD200,2012-05-29 17:44:19+00:00,In Progress,1-751689562
Org line A2,POLAND,Bartlomiej,pl,D_1,Accepted,Medium,PROD74,2012-05-29 19:24:19+00:00,In Progress,1-751729551
Org line A2,POLAND,Bartlomiej,pl,D_1,Accepted,Medium,PROD74,2012-05-29 19:24:45+00:00,In Progress,1-751729551
Org line A2,Brazil,Carla,br,A2_2,Accepted,Major,PROD126,2012-05-29 20:28:51+00:00,In Progress,1-751772104
Org line A2,Brazil,Carla,br,A2_2,Accepted,Major,PROD126,2012-05-30 14:03:07+00:00,Wait,1-751772104
Org line A2,China,Cindy,cn,A2_2,Accepted,Low,PROD753,2012-05-30 08:28:43+00:00,In Progress,1-751904239
Org line C,Sweden,Praveen,se,E_10,Accepted,Medium,PROD350,2012-05-30 13:56:34+00:00,In Progress,1-752141231
Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD350,2012-05-30 17:14:44+00:00,Awaiting Assignment,1-752141231
Org line C,Sweden,Gaurav,se,E_10,Accepted,Medium,PROD350,2012-05-30 17:25:24+00:00,In Progress,1-752141231
Org line B,INDIA,Ganesh,se,C_6,Queued,Medium,PROD350,2012-05-30 17:30:40+00:00,Awaiting Assignment,1-752141231
Org line C,Sweden,Praveen,se,E_10,Queued,Medium,PROD350,2012-05-31 04:28:35+00:00,Awaiting Assignment,1-752141231
Org line C,Sweden,Umar Farooque,se,E_10,Accepted,Medium,PROD350,2012-05-31 04:55:20+00:00,In Progress,1-752141231
Org line B,INDIA,Ganesh,se,C_6,Queued,Medium,PROD350,2012-05-31 08:25:26+00:00,Awaiting Assignment,1-752141231
Org line B,INDIA,Anandgiri,se,C_6,Accepted,Medium,PROD350,2012-05-31 13:40:54+00:00,In Progress,1-752141231
Org line A2,Sweden,Britt,se,A2_1,Queued,Medium,PROD350,2012-06-14 13:56:52+00:00,Awaiting Assignment,1-752141231
Org line A2,France,Frederic,fr,A2_2,Accepted,Medium,PROD196,2012-05-30 14:03:09+00:00,In Progress,1-752141295
Org line A2,France,Frederic,fr,A2_2,Queued,Medium,PROD196,2012-05-30 14:05:01+00:00,Awaiting Assignment,1-752141295
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Low,PROD236,2012-05-30 14:53:31+00:00,Wait,1-752158401
Org line A2,Sweden,Saki,us,A2_4,Accepted,Medium,PROD521,2012-05-30 15:40:15+00:00,In Progress,1-752184442
Org line G4,Sweden,Johan,se,,Accepted,Medium,PROD412,2012-05-31 10:31:01+00:00,In Progress,1-752195185
Org line A2,United Kingdom,Alan,gb,A2_1,Accepted,Medium,PROD236,2012-05-30 16:50:36+00:00,Wait,1-752253951
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2012-05-30 17:55:15+00:00,In Progress,1-752262129
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD235,2012-05-30 18:28:36+00:00,Assigned,1-752262129
Org line C,Sweden,Jari,us,E_1,Queued,Medium,PROD153,2012-05-30 19:38:56+00:00,Awaiting Assignment,1-752294640
Org line C,Sweden,Maria,us,E_1,Accepted,Medium,PROD153,2012-06-12 12:51:01+00:00,Assigned,1-752294640
Org line C,Sweden,Maria,us,E_1,Accepted,Medium,PROD153,2012-06-12 14:15:26+00:00,Assigned,1-752294640
Org line C,USA,William,us,E_1,Queued,Medium,PROD153,2012-06-12 14:15:27+00:00,Awaiting Assignment,1-752294640
Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD673,2012-05-30 19:45:49+00:00,In Progress,1-752294659
Org line C,Sweden,Peter,se,E_7,Queued,Medium,PROD673,2012-05-30 19:48:43+00:00,Awaiting Assignment,1-752294659
Org line C,INDIA,Ruhi,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:25:49+00:00,Assigned,1-752294659
Org line C,INDIA,Santosh,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:40:13+00:00,Assigned,1-752294659
Org line C,INDIA,Santosh,se,E_7,Accepted,Medium,PROD673,2012-06-14 18:19:47+00:00,In Progress,1-752294659
Org line C,Sweden,Peter,se,E_7,Accepted,Medium,PROD673,2012-05-30 19:54:30+00:00,In Progress,1-752294699
Org line C,Sweden,Peter,se,E_7,Queued,Medium,PROD673,2012-05-30 19:56:16+00:00,Awaiting Assignment,1-752294699
Org line C,INDIA,Santosh,se,E_7,Accepted,Medium,PROD673,2012-06-04 10:26:54+00:00,Assigned,1-752294699
Org line C,Sweden,Olof,se,E_3,Accepted,Medium,PROD379,2012-05-31 10:50:47+00:00,In Progress,1-752521529
Org line V2,Sweden,Tonie,se,,Accepted,Medium,PROD257,2012-05-31 13:03:18+00:00,In Progress,1-752541471
Org line V2,Sweden,Tonie,se,,Accepted,Medium,PROD257,2012-06-04 16:51:04+00:00,Assigned,1-752541471
Org line G4,Sweden,Håkan,se,,Accepted,Medium,PROD397,2012-05-31 10:54:47+00:00,In Progress,1-752542242
Org line A2,Sweden,Ann-Charlotte,se,A2_3,Accepted,Medium,PROD368,2012-05-31 12:06:38+00:00,In Progress,1-752580191
Org line C,INDIA,-,in,E_7,Queued,Medium,PROD424,2012-05-31 13:20:22+00:00,Awaiting Assignment,1-752629415
Org line C,INDIA,Rajendra,in,E_7,Accepted,Medium,PROD424,2012-06-03 22:01:15+00:00,In Progress,1-752629415
Org line A2,Sweden,Britt,se,A2_1,Accepted,High,PROD350,2012-05-31 13:29:15+00:00,In Progress,1-752643661
Org line A2,Sweden,Britt,se,A2_1,Accepted,High,PROD350,2012-05-31 16:22:09+00:00,Wait,1-752643661
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 15:34:19+00:00,In Progress,1-752702791
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 15:51:16+00:00,Assigned,1-752702791
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 18:40:05+00:00,In Progress,1-752799402
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-05-31 18:46:30+00:00,Assigned,1-752799402
Org line C,Sweden,Leif,se,E_10,Accepted,High,PROD646,2012-05-31 18:34:35+00:00,In Progress,1-752809009
Org line C,France,Celine,fr,V3_3,Accepted,Medium,PROD30,2012-05-31 18:08:17+00:00,In Progress,1-752828161
Org line C,France,Celine,fr,V3_3,Queued,Medium,PROD30,2012-05-31 18:10:24+00:00,Awaiting Assignment,1-752828161
Org line C,France,Celine,fr,V3_3,Accepted,Medium,PROD30,2012-06-06 12:21:45+00:00,In Progress,1-752828161
Org line C,France,Fabrice,fr,V3_3,Accepted,Medium,PROD30,2012-06-12 12:48:38+00:00,Assigned,1-752828161
Org line C,INDIA,Atul,se,E_1,Accepted,Low,PROD567,2012-06-01 08:48:05+00:00,In Progress,1-753034398
Org line C,INDIA,Vinodhkumar,se,E_5,Accepted,Medium,PROD325,2012-06-01 09:59:47+00:00,In Progress,1-753055854
Org line C,INDIA,Vinodhkumar,se,E_5,Queued,Medium,PROD325,2012-06-01 10:10:41+00:00,Awaiting Assignment,1-753055854
Org line C,INDIA,Freddy,se,E_4,Accepted,Medium,PROD325,2012-06-01 12:44:14+00:00,In Progress,1-753055854
Org line C,Sweden,Inger,se,C_3,Queued,Medium,PROD325,2012-06-06 09:36:27+00:00,Awaiting Assignment,1-753055854
Org line C,INDIA,Amar,se,C_3,Accepted,Medium,PROD325,2012-06-08 12:29:39+00:00,In Progress,1-753055854
Org line A2,Sweden,Linda,se,A2_3,Accepted,Medium,PROD319,2012-06-01 10:57:22+00:00,In Progress,1-753118981
Org line A2,Sweden,Linda,se,A2_3,Accepted,Medium,PROD319,2012-06-01 11:00:16+00:00,In Progress,1-753119403
